app_id,car_run_km,engine_volume,prod_year,cylinders,airbags
109450965,48974,2400,2020,4,12
109450969,65000,600,2009,1,2
109450973,109154,3500,2019,6,12
109450977,74746,2400,2020,4,12
109450985,64155,1500,2022,4,12
109450989,194026,2400,2018,4,12
109450993,141493,3500,2019,6,12
109451001,182000,1800,2004,4,9
109451005,118794,2400,2018,4,12
106084185,109700,3000,2019,6,12
108193977,140400,3600,2016,6,12
109451009,202090,1800,2015,4,12
109451017,140922,3500,2019,6,12
106672373,91000,2400,2018,4,12
109451021,186700,2200,2001,5,9
109451025,86157,2400,2015,4,12
109451029,158531,1400,2016,4,12
109451033,156142,2400,2015,4,12
109451037,141691,3500,2015,6,12
109451045,129677,2400,2019,4,12
109451049,161702,1400,2016,4,12
109451053,100332,2400,2019,4,12
109451057,182824,3500,2016,6,12
109451061,169623,3200,2016,6,12
109451065,83318,1400,2019,4,12
109451069,167109,2400,2015,4,12
109451073,179641,3500,2016,6,12
109451077,196270,2400,2014,4,12
109451081,200983,1400,2019,4,12
109451085,74042,2400,2019,4,12
109451089,245000,1800,2000,4,6
109451093,176486,3500,2015,6,12
109451097,136150,2400,2020,4,12
109451101,191627,1800,2017,4,12
109451105,146053,2400,2018,4,12
109451109,50846,3500,2023,6,12
109451113,121189,2400,2018,4,12
108542121,170500,2000,2016,4,9
109451117,93976,50,2021,1,12
109451121,181097,1400,2019,4,12
109451125,121642,2400,2018,4,12
109451129,117329,3500,2018,6,12
109451133,151040,3200,2015,6,12
109451137,135892,1800,2014,4,12
109451141,120267,2400,2015,4,12
109451145,167699,3500,2016,6,12
109451149,149535,3200,2019,6,12
109451153,70400,1400,2016,4,1
109451157,204746,2000,2014,4,12
109451161,33867,2400,2021,4,12
108476501,180000,2500,2016,4,12
109451165,31298,3500,2024,6,12
109451169,146781,2400,2017,4,12
109451173,41333,1400,2021,4,12
109451177,179648,2400,2017,4,12
109451181,1000,3500,2016,6,12
107270729,6000,3500,2015,6,9
109451185,151749,2400,2019,4,12
109451189,111130,1400,2019,4,12
109451193,181004,1400,2017,4,12
109451197,474,3500,2024,6,12
109451205,88651,2400,2019,4,12
109451209,195915,1800,2015,4,12
109451213,79767,2400,2020,4,12
109451217,74000,600,2010,1,2
109451221,162591,3500,2015,6,12
109451225,167224,2400,2017,4,12
109451229,335000,3200,2005,6,6
109451233,206700,1800,2015,4,12
109451237,97925,2400,2020,4,12
109451241,122456,3500,2019,6,12
109451249,190906,3200,2016,6,12
109451261,133820,2400,2020,4,12
109451265,153862,2000,2018,4,12
109451269,136684,3500,2014,6,12
109451273,133434,1800,2015,4,12
109451277,190199,2400,2020,4,12
109451285,111466,3500,2020,6,12
109451289,118675,2400,2020,4,12
109451293,60430,2000,2021,4,12
109451297,81014,1400,2020,4,12
109451301,148797,2400,2016,4,12
109451305,167533,3500,2016,6,12
109451309,129563,2400,2018,4,12
109451313,132631,2000,2019,4,12
109451317,76445,1400,2020,4,12
109451321,142665,2400,2019,4,12
108538865,135558,1500,2015,4,7
108538981,110203,1500,2016,4,7
109451325,26709,3500,2023,6,12
109451329,185474,2400,2019,4,12
109451333,84544,2000,2018,4,12
109451337,123164,1800,2015,4,12
109451341,69722,2400,2021,4,12
109451345,19747,2500,2024,4,12
109451349,206819,3200,2018,6,12
109451353,207700,3500,2016,6,12
109451357,106406,2000,2019,4,12
109451361,131936,1400,2019,4,12
109451365,175251,2400,2014,4,12
109451369,129855,2400,2017,4,12
109451373,36424,2500,2024,4,12
109451381,117790,3500,2019,6,12
109451385,176282,2000,2019,4,12
109451389,207421,1400,2019,4,12
109451393,78815,2400,2020,4,12
109451397,2818,2500,2024,4,12
109451401,143731,3500,2015,6,12
109451405,131336,2400,2019,4,12
109451409,121000,1200,2015,4,2
109451413,86961,2000,2020,4,12
109451417,75339,1400,2017,4,12
109451421,73169,2400,2018,4,12
109451425,8978,2500,2024,4,12
109451429,368000,1800,2009,4,4
109451433,47565,3500,2015,6,12
109451437,134663,2400,2019,4,12
109451441,85381,3500,2020,6,12
109451449,152269,2000,2019,4,12
109451453,199205,1400,2016,4,12
109451457,12057,2500,2024,4,12
109451461,181915,2400,2016,4,12
109451465,76861,3500,2017,6,12
109451469,97949,2400,2020,4,12
109451473,227702,2500,2016,4,10
109451477,30731,3500,2024,6,12
109451481,53716,2000,2019,4,12
109451485,49420,1500,2024,4,12
109451489,59000,2000,2020,6,12
109451493,11140,2500,2024,4,12
109451497,63233,1300,2021,4,12
109451501,0,2000,2012,4,6
109451505,75956,3500,2017,6,12
109451509,137981,3200,2019,6,12
109451513,199123,3500,2014,6,12
109451517,84818,2000,2019,4,12
109451521,181882,1800,2014,4,12
109451525,16254,2500,2023,4,12
109451529,110119,1400,2016,4,12
109451533,67058,3500,2019,6,12
109451537,187694,2400,2017,4,12
109451545,163524,3500,2018,6,12
109451553,50459,2000,2021,4,12
109451557,97510,1800,2015,4,12
109451561,15137,2500,2024,4,12
109451565,31201,1300,2022,4,12
109445561,174606,1400,2014,4,7
109445733,118202,1400,2015,4,7
109445861,121685,1400,2016,4,7
109446237,112587,1400,2017,4,7
109446877,89803,1400,2019,4,7
109451569,133027,3500,2015,6,12
108980589,115288,1400,2015,4,7
108980917,142704,1400,2016,4,7
108981121,114794,1400,2017,4,7
108981469,105411,1400,2018,4,7
108981617,54053,1400,2019,4,7
108982005,63704,1300,2021,3,7
108982145,36589,1400,2022,4,7
108103613,165000,1800,2013,4,12
109451573,21478,3500,2017,6,12
109352245,168000,1500,2007,4,4
106346609,121000,2300,2013,6,9
109451585,164780,1400,2018,4,12
109451589,8127,2500,2024,4,12
109451593,96132,2000,2019,4,12
109451597,164257,3500,2017,6,12
109451601,133498,2400,2017,4,12
109451605,200690,2400,2016,4,12
109451609,196914,3500,2018,6,12
109451617,122295,1800,2016,4,12
109451621,16077,2500,2024,4,12
109451625,75463,2000,2020,4,12
109451629,126631,3500,2018,6,12
109451633,39127,1300,2023,4,12
109451637,112795,2400,2019,4,12
109451641,202919,3500,2014,6,12
109451645,96000,1500,2017,4,2
109451649,188907,2000,2015,4,12
109451653,24450,2500,2024,4,12
109451657,99284,2000,2019,4,12
109451661,185089,3500,2014,6,12
108118093,210525,2000,2014,4,7
108118229,176157,2000,2015,4,7
108121405,119448,1500,2014,4,7
108122621,137362,2000,2015,4,7
108122785,150376,2000,2016,4,7
108223121,72510,1500,2018,4,7
108223289,121414,2500,2014,4,7
108223313,68176,1500,2015,4,7
108223317,108344,2000,2017,4,7
108225073,62747,2500,2019,4,7
108225241,35131,2500,2020,4,7
108225277,123030,2000,2014,4,7
108225317,115531,2000,2015,4,7
108225337,106944,2000,2017,4,7
108225397,70829,2000,2018,4,7
108225421,65571,2000,2019,4,7
108271785,147690,1600,2014,4,7
108271869,140853,1600,2015,4,7
108271921,99877,2000,2017,4,7
108271981,55970,2500,2020,4,7
109429845,69634,2000,2016,4,7
109431541,99235,2000,2017,4,7
109434829,122306,2000,2018,4,7
109435653,70630,2000,2019,4,7
109347549,97941,2000,2014,4,7
109347569,138442,2000,2015,4,7
109296625,124602,2000,2015,4,7
109298105,115058,2000,2016,4,7
109299941,115312,2000,2017,4,7
109300909,69806,2000,2019,4,7
109301121,160432,2500,2014,4,7
109301501,152291,2500,2015,4,7
109301905,49472,2500,2016,4,7
109302101,116517,1500,2017,4,7
109302409,82698,2000,2018,4,7
109302537,30018,1500,2019,4,7
109302881,34694,2000,2020,4,7
109304685,62133,1600,2014,4,7
109304957,112675,2500,2015,4,7
109305697,105427,1500,2017,4,7
109305925,109694,1500,2018,4,7
109306153,41565,2000,2019,4,7
109306845,42309,1500,2020,3,7
109306997,35886,2500,2021,4,7
109309517,7251,1500,2022,3,7
109451665,185467,2400,2015,4,12
109451669,111917,2400,2020,4,12
109451673,80544,3500,2019,6,12
109451681,184035,1400,2021,4,12
109451685,60086,2000,2021,4,12
109451689,50493,3500,2021,6,12
109451693,191797,2400,2015,4,12
109451697,153677,3200,2019,6,12
109451701,143550,3500,2016,6,12
109451705,169881,2000,2014,4,12
109451709,86552,2000,2020,4,12
109451713,104427,3500,2020,6,12
109451717,94995,2400,2018,4,12
100928247,62000,2000,2018,4,12
108217969,135000,1600,2014,4,2
109451721,169903,3200,2017,6,12
109451725,78419,3500,2018,6,12
109451729,85885,2000,2020,4,12
109451733,174695,1800,2014,4,12
109451737,118238,3500,2017,6,12
109158929,148800,1800,2016,5,12
109451741,107358,2400,2015,4,12
109451745,165986,3200,2018,6,12
109451749,138843,2000,2019,4,12
109451753,134676,1400,2017,4,12
109451757,162895,3500,2018,6,12
109451761,36812,3500,2022,6,12
109451765,58319,2400,2018,4,12
109451773,193533,3200,2014,6,12
109451777,46601,2000,2018,4,12
109335549,335000,1600,2008,4,7
109451781,200132,3500,2015,6,12
109451785,150705,1400,2017,4,12
109451789,36038,3500,2022,6,12
109451793,38263,2400,2021,4,12
109451797,77910,2400,2018,4,12
109451801,60691,2000,2019,4,12
109451805,82739,3500,2019,6,12
109451809,134660,1400,2020,4,12
109451813,39797,3500,2020,6,12
109451817,135207,2400,2016,4,12
109451821,88195,3200,2015,6,12
109451825,59795,2000,2021,4,12
109451829,177841,1400,2017,4,12
109451833,138964,3500,2018,6,12
109451841,146353,3500,2017,6,12
109451845,137299,2400,2016,4,12
109451849,122494,3200,2018,6,12
109451853,175073,2000,2018,4,12
109451861,56384,1400,2019,4,12
109451865,77906,3500,2014,6,12
109451869,93777,2400,2018,4,12
109451877,138724,3500,2017,6,12
109451881,92385,2400,2016,4,12
109451897,135921,2400,2018,4,12
109451901,133905,3500,2015,6,12
109451909,66351,2400,2020,4,12
109451917,102157,2000,2019,4,12
109451921,98095,1400,2017,4,12
109451925,35743,3500,2022,6,12
104661838,0,3300,2024,6,8
109451929,58043,2400,2016,4,12
109451933,147649,3500,2019,6,12
109451937,204800,2000,2018,4,9
109451941,49502,2400,2020,4,12
109451945,98700,2000,2019,4,12
105832729,189000,1500,2005,4,4
107179549,180000,1300,2010,4,6
107614921,169000,1300,2012,4,6
108648137,179000,1500,2009,4,4
108994601,178000,1500,2005,4,4
109323133,173000,1500,2007,4,4
109451949,200888,1400,2016,4,12
109451953,89000,1500,2017,4,2
109451957,68398,3500,2018,6,12
109451961,152855,2400,2016,4,12
109451969,122398,3500,2018,6,12
109451973,195171,2400,2016,4,12
108401729,145000,4000,2012,8,10
109451977,70065,2000,2020,4,12
109451981,199530,1800,2014,4,12
109451985,185678,3500,2017,6,12
109451989,176689,2400,2017,4,12
109451993,86604,3500,2021,6,12
109452025,90536,3500,2021,6,12
109452033,200912,3200,2015,6,12
109452037,78401,2000,2021,4,12
109452041,75045,1400,2019,4,12
109452045,145540,2400,2017,4,12
109452049,170362,3500,2023,6,12
109452053,78264,3500,2022,6,12
109452061,125003,2400,2019,4,12
109452065,36567,2000,2019,4,12
109452069,60606,1400,2021,4,12
109452073,23010,1300,2022,4,12
109452077,196153,3500,2016,6,12
109452081,100604,3500,2021,6,12
109452085,74668,2400,2020,4,12
109452089,156175,2000,2019,4,12
109452093,68791,1400,2018,4,12
109452101,70141,1300,2021,4,12
109452105,5168,3500,2024,6,12
109452109,195076,2400,2015,4,12
109452113,94485,3500,2021,6,12
109452117,27829,2000,2020,4,12
109452121,153394,1800,2014,4,12
109452125,96121,1400,2017,4,12
109452129,69780,3500,2022,6,12
109452133,156222,3200,2019,6,12
109452137,197302,2000,2018,4,12
109452141,103188,3500,2020,6,12
109452149,147931,1400,2017,4,12
109452157,99017,2400,2020,4,12
109452161,159244,3500,2017,6,12
109452165,128000,2000,2017,12,12
109452173,208140,2400,2018,4,12
109452177,131072,2000,2020,4,12
109452181,102000,1500,2016,4,2
109452185,96676,3500,2015,6,12
109452189,6156,1500,2024,4,12
109452193,41267,2400,2021,4,12
109452197,208502,3500,2019,6,12
109452205,102665,2000,2020,4,12
109452209,120567,2400,2017,4,12
109452213,34397,3500,2022,6,12
109452217,66752,1400,2021,4,12
109452221,205030,2400,2016,4,12
109452225,87085,3500,2019,6,12
109452229,72800,1400,2021,4,12
109452237,92120,3500,2016,6,12
109452241,62055,3500,2021,6,12
109452245,202872,2400,2016,4,12
109452249,135487,2000,2019,4,12
109452253,119492,2400,2014,4,12
109452261,126184,2400,2015,4,12
109452265,12395,1500,2023,4,12
109452269,78099,3500,2020,6,12
109452273,186030,3500,2015,6,12
109452277,82054,2000,2019,4,12
109452281,179884,3200,2016,6,12
109452285,98959,2400,2017,4,12
109452289,127083,3500,2016,6,12
109452293,185353,3500,2015,6,12
109452297,197348,1800,2014,4,12
109452301,66767,2000,2019,4,12
109452309,189625,3200,2014,6,12
109452313,120314,2400,2015,4,12
109452317,26934,3500,2023,6,12
109452321,180700,3500,2017,6,12
109452325,97132,1800,2016,4,12
109452329,148319,2000,2019,4,12
109452333,180563,3200,2019,6,12
109305961,64626,2800,2023,4,12
109452341,139225,1400,2017,4,12
109452345,176460,3500,2019,6,12
109452349,201720,2000,2014,4,12
109452353,178909,3500,2015,6,12
109452357,112866,2000,2020,4,12
109452361,131510,2400,2016,4,12
109452365,78517,2400,2019,4,12
109452369,71750,1400,2017,4,12
109452373,175873,3500,2014,6,12
109452377,106639,2000,2020,4,12
109452381,66459,3500,2015,6,12
109452385,76075,3200,2020,6,12
109452397,183727,2000,2011,4,12
109452401,10534,3500,2024,6,12
109452405,121016,2400,2018,4,12
109452409,70699,2000,2020,4,12
109452413,98834,1400,2016,4,12
109452417,143680,3500,2017,6,12
109452425,150074,3200,2019,6,12
109452429,52046,2000,2018,4,12
109452433,167538,3500,2016,6,12
109452437,157445,2400,2018,4,12
109452445,195487,2000,2015,4,12
109452449,181311,3500,2014,6,12
109452453,165184,2400,2017,4,12
109452457,126000,1500,2016,4,2
109452461,151715,2000,2019,4,12
109452469,167530,2400,2015,4,12
109452473,158843,3500,2016,6,12
109452477,159474,1400,2019,4,12
109452481,132512,2400,2019,4,12
109452485,173651,3500,2015,6,12
109452489,75045,2000,2018,4,12
109452493,81682,2400,2018,4,12
109452497,156729,1400,2019,4,12
109452501,164864,3500,2014,6,12
109452505,208172,2400,2019,4,12
109452509,24439,2400,2023,4,12
109452517,120676,2000,2020,4,12
109452521,110121,2400,2019,4,12
109452525,99497,2000,2018,4,12
109452529,85556,3500,2020,6,12
109452533,145215,3200,2016,6,12
109452537,109399,3500,2020,6,12
109452541,47930,2000,2021,4,12
109452545,126316,2400,2018,4,12
109452549,33071,1500,2023,4,12
109452553,50088,3500,2019,6,12
109452561,70273,2400,2015,4,12
109452565,90739,3500,2018,6,12
109452569,105283,2000,2018,4,12
109452573,86942,1400,2020,4,12
109452577,107814,2400,2018,4,12
109452585,157694,3500,2015,6,12
109452589,152184,2400,2018,4,12
109452593,154250,3500,2017,6,12
109452601,154689,2000,2019,4,12
109452605,197366,1400,2019,4,12
109452609,155561,1400,2016,4,12
109452613,174438,3500,2014,6,12
109452617,154805,2400,2020,4,12
109452621,180832,3500,2015,6,12
109452625,193561,2000,2019,4,12
109452629,106900,1500,2022,4,12
109452633,158668,3500,2018,6,12
109452637,107490,2000,2018,4,12
109452641,159455,3500,2015,6,12
109452645,79444,3500,2020,6,12
109452649,141635,2400,2018,4,12
109452653,74754,3200,2021,6,12
109452657,15373,1500,2023,4,12
109452661,110607,2000,2018,4,12
109452665,15000,3200,1998,6,2
109452669,157000,1400,2013,4,4
109452673,61951,2000,2020,4,12
109452677,96554,3500,2017,6,12
109452681,111934,3500,2019,6,12
109452685,132285,2400,2016,4,12
109452689,183131,2,2014,4,12
109452693,165709,2400,2019,4,12
109452701,31883,3500,2021,6,12
109452705,165860,3500,2018,6,12
109452709,141151,2400,2019,4,12
109452713,205599,2000,2015,4,12
109452717,180460,3200,2015,6,12
109452721,50862,2000,2020,4,12
109452725,71661,3500,2016,6,12
109452729,90857,3500,2021,6,12
109452733,143146,2400,2018,4,12
109452737,191717,1400,2017,4,12
109452741,166700,2400,2012,4,8
109452745,72499,2400,2021,4,12
109452749,111309,2000,2019,4,12
109452753,136201,3500,2016,6,12
109452757,175754,3500,2015,6,12
109452761,139804,2400,2017,4,12
109452765,118153,3200,2019,6,12
109452769,57293,1400,2020,4,12
109452773,149199,2000,2018,4,12
109452777,150000,1300,2003,4,4
109452781,152393,3500,2015,6,12
109452785,53878,2400,2020,4,12
109452789,151780,3500,2019,6,12
109452793,145064,2400,2015,4,12
109452797,142837,1800,2014,4,12
109452801,51000,1000,2015,4,2
109452805,113629,2000,2019,4,12
109452809,53307,2400,2023,4,12
109452813,123738,3500,2018,6,12
109452817,125387,2400,2015,4,12
109452821,154454,3200,2016,6,12
109452825,124530,1400,2020,4,12
109452829,159793,2000,2018,4,12
109452833,77310,3500,2018,6,12
109452837,64815,3500,2023,6,12
109452841,194606,3200,2017,6,12
109452845,172711,2000,2014,4,12
109452849,136612,2400,2017,4,12
109452853,42765,2000,2019,4,12
109452857,99148,3500,2016,6,12
109452861,184682,3500,2018,6,12
109452865,178964,2400,2017,4,12
109452869,76713,2000,2014,4,12
109452873,16199,1300,2022,4,12
109452877,113614,2000,2018,4,12
109452881,6336,2400,2024,4,12
109452885,193733,3500,2019,6,12
109452889,189454,3200,2014,6,12
109452893,182436,2000,2015,4,12
109452897,156241,2400,2017,4,12
109452901,90786,1300,2020,4,10
109452905,148594,2000,2020,4,12
109452913,2746,2400,2024,4,12
109452917,257522,2000,2013,4,7
109452921,151461,3500,2016,6,12
109452925,4820,1500,2024,4,12
109452929,193269,2400,2018,4,12
109452933,160805,2400,2015,4,12
109452937,88797,2000,2020,4,12
109452941,177403,3500,2014,6,12
109452953,1000,2400,2021,4,12
109452957,160357,2400,2019,4,12
109452961,172708,2000,2019,4,12
109452965,26728,2400,2023,4,12
109452973,206400,3500,2015,6,12
109452977,85371,1400,2017,4,12
109452981,83471,1300,2020,4,12
109452985,97605,2000,2018,4,12
109452989,194489,2400,2016,4,12
109452993,283200,1500,2008,4,9
109452997,84042,3500,2017,6,12
109453001,119662,3500,2021,6,12
109453005,143706,1400,2018,4,12
109453009,111701,2000,2019,4,12
109453013,122309,2400,2017,4,12
109453017,87497,2400,2015,4,12
109453025,25044,3500,2020,6,12
109453029,197318,3500,2014,6,12
109453033,88182,2000,2020,4,12
109453037,101325,2400,2017,4,12
109453041,185910,2400,2017,4,12
109453049,95856,3500,2022,6,12
109453053,99729,3500,2018,6,12
109453057,99469,2000,2019,4,12
109453061,89479,2400,2016,4,12
109453065,90815,2000,2019,4,12
109453073,126192,3500,2017,6,12
109453081,144134,3500,2016,6,12
109453085,86850,2000,2019,4,12
109453089,77027,2400,2020,4,12
109453097,21266,2400,2023,4,12
109453101,58000,1200,2017,4,2
109453105,181628,3500,2014,6,12
109453109,21853,2000,2021,4,12
109453113,186544,2400,2016,4,12
109453117,204072,2400,2015,4,12
109453121,82898,3500,2021,6,12
109453125,75952,2000,2020,4,12
109453129,169134,3500,2015,6,12
109453133,139577,2400,2020,4,12
109453137,202791,2400,2016,4,12
109453141,64031,3500,2021,6,12
109453145,1000,2000,2019,4,12
109453149,206400,2000,2017,2,6
109453153,66915,3500,2019,6,12
109453157,108515,3200,2021,6,12
109453161,172515,2400,2017,4,12
109453165,153480,3500,2017,6,12
109453169,101830,2000,2019,4,12
109453173,102348,2400,2020,4,12
109453181,127751,2400,2015,4,12
109453185,78915,3500,2018,6,12
109453189,190000,2000,2015,4,8
109453193,65196,3500,2022,6,12
109453197,41563,2000,2021,4,12
109453201,144279,2400,2019,4,12
109453205,183371,2400,2018,4,12
109453209,240821,1500,2016,4,12
109453213,134615,3500,2017,6,12
109453217,91030,2000,2020,4,12
109453225,26197,1300,2023,4,12
109453229,183274,2400,2019,4,12
109453233,165356,2000,2021,4,12
109453237,82020,3500,2017,6,12
109453241,116087,2400,2020,4,12
109453245,256888,1600,2006,4,6
109453249,198158,2400,2016,4,12
109453253,103000,2000,2020,4,12
109453257,82256,3500,2017,6,12
107131501,134555,2400,2016,4,6
109239869,176000,2500,2016,4,9
109453265,141817,2400,2018,4,12
109453273,32653,2000,2021,4,12
109453277,115469,3500,2016,6,12
109453281,158092,2400,2017,4,12
109453285,111936,2000,2021,4,12
109453289,42102,2400,2023,4,12
109453293,67830,2000,2021,4,12
109453297,134090,2400,2016,4,12
109453301,17113,3500,2022,6,12
109453305,40484,2000,2020,4,12
109453309,112988,3500,2018,6,12
109453313,39000,1200,2017,4,2
109453321,203499,2000,2020,4,12
109453325,103255,3500,2020,6,12
109453333,72773,2000,2018,4,12
109453337,19061,3500,2022,6,12
109453345,73275,2000,2021,4,12
108511361,173000,2000,2018,4,9
109453353,175117,3500,2017,6,12
109453357,124800,1500,2021,4,8
109453361,127627,2000,2018,4,12
109453373,188851,3500,2016,6,12
109453377,90224,2000,2021,4,12
109453385,103608,3500,2021,6,12
109453389,109642,2000,2019,4,12
109453393,84946,2000,2018,4,12
109453397,87660,1800,2014,4,4
109453401,75431,3500,2017,6,12
109453413,166571,2000,2018,4,12
109453417,16609,3500,2022,6,12
109453421,73772,2000,2020,4,12
108334521,243740,2000,2002,4,9
109453433,47463,3500,2021,6,12
109453437,114018,2000,2018,4,12
109453449,119939,3500,2016,6,12
109453453,118428,2000,2021,4,12
109453465,127635,3500,2016,6,12
109453469,86559,2000,2019,4,12
109453477,78614,3500,2017,6,12
109453481,113901,2000,2020,4,12
109453493,0,2200,2001,4,2
109453501,0,3000,2010,4,10
109453513,110000,1400,2013,4,8
109453521,194220,3500,2015,6,12
109453525,131149,2000,2019,4,12
109453533,91296,3500,2017,6,12
109453537,118200,2000,2019,4,12
109453541,63000,1300,2015,4,2
109453545,55455,3500,2021,6,12
109453549,91751,2000,2021,4,12
109453557,62485,2000,2021,4,12
104967841,82000,2400,2000,4,6
109453561,151178,3500,2019,6,12
109453573,70577,2000,2021,4,12
109453581,20065,2400,2024,4,12
109453589,55113,2000,2018,4,12
109453569,240365,3500,2011,6,4
109453593,151728,3500,2015,6,12
109453601,154240,2000,2020,4,12
109453605,205990,3500,2015,6,12
109453613,77196,2000,2016,4,12
109453621,50590,2000,2020,4,12
109453629,5546,2400,2024,4,12
109453637,120000,2500,2018,4,9
109453641,304000,2000,2013,4,8
109453649,87814,3500,2017,6,12
108951053,111040,2500,2014,4,12
109453657,203646,3500,2015,6,12
109453661,371200,2000,2016,4,9
109453665,89893,3500,2017,6,12
109453677,157403,3500,2014,6,12
109453689,132826,3500,2017,6,12
109453697,153212,3500,2017,6,12
109453709,777,50,2017,1,9
109453713,185297,3500,2015,6,12
109453717,95000,1300,2016,4,2
109453729,102438,3500,2017,6,12
109453733,0,1500,2017,4,12
109453745,125000,2000,2014,4,6
109453757,139279,3500,2014,6,12
108840537,68125,3500,2019,6,12
109325857,129000,4700,2013,8,12
109300361,236000,3000,2015,6,12
109453793,104993,2000,2018,4,12
109453801,16000,1300,2016,4,2
109453817,216250,2000,2013,4,8
109453841,80594,2000,2020,4,12
109453845,260000,1900,2009,4,6
109453849,0,1600,2001,4,12
108778733,122560,2000,2015,4,12
109453869,54400,3500,2021,8,9
109453877,90027,2000,2019,4,12
108598933,147000,1600,2015,4,12
109453945,187120,2000,2015,4,12
109453949,49783,2000,2016,4,12
109453957,135509,2000,2017,4,12
109453977,188553,3500,2014,6,12
109454001,194917,1800,2014,4,12
109454005,185831,2000,2017,4,12
109454017,151302,1800,2015,4,12
109454021,101786,2000,2016,4,12
109454029,41076,1800,2015,4,12
109454037,140018,2000,2016,4,12
109454045,177232,1800,2014,4,12
109454049,139223,3000,2016,6,12
109454061,199359,2000,2015,4,12
109454065,207688,4600,2014,8,12
109454073,119476,1800,2014,4,12
109454077,79445,2000,2017,4,12
109454081,162000,3600,2013,6,8
109454085,162142,4600,2014,8,12
109454093,165445,1800,2014,4,12
109454097,97766,2000,2017,4,12
109454101,94842,3500,2017,6,12
109454109,120996,3000,2016,6,12
109454117,178222,1800,2014,4,12
109454121,180684,2000,2016,4,12
109454129,68495,3500,2017,6,12
109454133,134264,3,2016,6,12
109454141,88012,1800,2014,4,12
109454145,25039,2000,2022,4,12
109454157,202027,3000,2015,6,12
109454161,65195,2000,2022,4,12
109454177,201672,1800,2014,4,12
109454181,147231,2000,2018,4,12
109454185,100229,4600,2014,8,12
109454189,141323,3500,2017,6,12
109454193,34510,2000,2016,4,12
109454205,55763,2000,2015,4,12
109454209,136885,1800,2014,4,12
109454213,199227,4600,2014,8,12
109454217,35071,2000,2020,4,12
109454225,124340,2000,2015,4,12
105848485,155000,2000,2014,4,12
109454229,70733,1800,2014,4,12
109454237,164825,4600,2014,8,12
109454241,157781,2000,2020,4,12
109454249,65047,2000,2019,4,12
109454253,121082,3000,2016,6,12
109454257,146861,1800,2014,4,12
105848273,94000,2000,2018,4,12
109454261,44726,2000,2022,4,12
109454273,195939,2000,2016,4,12
109454277,156417,3000,2016,6,12
109454281,166233,1800,2014,4,12
109454289,102631,3500,2017,6,12
105141245,84800,2500,2020,4,12
109454297,177873,3000,2015,6,12
109454301,111086,2000,2020,4,12
109454309,204138,1800,2015,4,12
109454313,51983,3500,2018,6,12
108633709,24000,3500,2015,6,9
109454321,167601,3000,2016,6,12
109454325,97645,2000,2018,4,12
109454333,208893,1800,2014,4,12
109230409,224000,2000,2012,4,12
109454337,46961,3500,2018,6,12
109454341,131603,3000,2016,6,12
109454353,164766,2000,2015,4,12
109454361,179804,1800,2014,4,12
109454365,149651,3500,2017,6,12
109454369,180013,4600,2014,8,12
109454373,174957,2000,2017,4,12
109454385,80556,3500,2017,6,12
109454389,112921,1800,2014,4,12
109454393,192952,4600,2014,8,12
109454397,48815,3000,2014,6,12
108224629,58000,2500,2018,4,12
109454405,197372,2000,2015,4,12
109454409,12555,1400,2002,4,9
109454413,95952,2000,2021,4,12
109454421,190121,1800,2014,4,12
109454425,175598,3000,2016,6,12
109454433,146156,2000,2015,4,12
109454445,134400,1600,2012,4,4
109454449,43338,2000,2022,4,12
109454453,208899,1800,2015,4,12
109454457,156731,3000,2016,6,12
109454469,114200,2000,2015,4,12
109454477,51645,2000,2022,4,12
109454481,150583,3000,2015,6,12
109454485,282000,1600,2000,4,2
109454489,190978,1800,2014,4,12
109454493,150555,2000,2015,4,12
109454505,161788,3000,2015,6,12
109454509,105579,3500,2018,6,12
109454513,111762,2000,2019,4,12
109454517,146900,1800,2014,4,12
109454525,162179,4600,2014,8,12
109454529,153096,3500,2017,6,12
109454537,121426,2000,2017,4,12
109454541,204563,1800,2014,4,12
109233085,137400,1500,2017,4,4
109454545,174238,3000,2015,6,12
109454549,203926,3500,2017,6,12
109454561,164219,2000,2015,4,12
109454565,165038,1800,2014,4,12
109454569,0,2000,2007,4,12
109454573,70228,3000,2014,6,12
109454577,154354,3,2015,6,12
109454581,18471,3500,2017,6,12
109454589,126354,2000,2019,4,12
109454593,127152,1800,2014,4,12
109454597,128998,4600,2014,8,12
109454601,160731,3500,2017,6,12
109454605,155567,2000,2015,4,12
109454609,158922,1800,2014,4,12
109232257,54000,2500,2021,4,12
109454613,88490,2000,2021,4,12
109454617,11229,2000,2022,4,12
109229589,148000,4700,2015,8,12
109454621,188579,1800,2014,4,12
109454625,0,1600,2000,4,4
109454629,43457,2000,2021,4,12
109454633,139888,2000,2017,4,12
109454637,0,2700,2003,5,8
97799354,83000,2500,2018,4,12
109454641,164631,1800,2014,4,12
109454649,92015,3500,2017,6,12
109454653,8001,2000,2023,4,12
79112237,4000,6200,2002,8,0
109454657,200000,3700,2008,4,10
109454665,187746,1800,2014,4,12
109454669,64287,2000,2020,4,12
109454673,49269,2000,2020,4,12
99078599,221000,2000,2018,4,12
109454677,205404,1800,2014,4,12
109454681,114832,3500,2017,6,12
109454685,31837,2000,2021,4,12
107476709,84000,3000,2017,4,8
108886053,138500,1500,2017,4,4
